pcode,agr_code,agr_name,agr_no,item_code,item_short_name,itemname,item_group_code,item_group_name,mix_item_yes_no,rentrate,broken_chg,agr_qty,agr_date,opening_qty,type,missing_rate,s_no,rate_of_one_pcs
249,BHARAT,BHARAT CENTUARY SCHOOL,243,46,JSTD1M,STANDARD 1.0 METER,16,STANDARD,N,0.25,0,0,01-01-1999,-55,PC,0,9,
249,BHARAT,BHARAT CENTUARY SCHOOL,243,32,HPRU2*2,PROPS 2MX2M,12,PROPS,Y,0.8,0,0,01-01-1999,1213,PC,0,8,
249,BHARAT,BHARAT CENTUARY SCHOOL,243,33,HPRU2*3,MS PROPS 2MX3M,12,PROPS,Y,1,0,0,01-01-1999,2206,PC,0,7,
249,BHARAT,BHARAT CENTUARY SCHOOL,243,10,LLDGR1*5,LEDGER 1.5 METER,5,LEDGER,N,0.38,0,0,01-01-1999,-17,PC,0,6,
249,BHARAT,BHARAT CENTUARY SCHOOL,243,11,LLDGR 1200,LEDGER 1.2 METER,5,LEDGER,N,0.3,0,0,01-01-1999,-36,PC,0,5,
249,BHARAT,BHARAT CENTUARY SCHOOL,243,80,DEADPLATE,DEAD STEEL PLATE 3*2,19,STEEL PLATES,y,0.5,0,0,01-01-1999,150,PC,0,4,
249,BHARAT,BHARAT CENTUARY SCHOOL,243,81,DEADSHEET,DEAD SHEET 3*2,19,STEEL PLATES,y,0.1,0,0,01-01-1999,50,PC,0,3,
249,BHARAT,BHARAT CENTUARY SCHOOL,243,17,ICHNL,CHANNEL,21,CHANNEL,N,0.8,0,0,01-01-1999,737,PC,0,2,
249,BHARAT,BHARAT CENTUARY SCHOOL,243,1,MBASEPLATE,BASE PLATE JACK,22,U JACK,N,0.25,0,0,01-01-1999,-14,PC,0,1,
250,SATISH,SATISH JI (SUNIL),244,50,JSTD,STANDARD 3.0 METER,16,STANDARD,N,0.75,0,0,01-01-1999,0,PC,0,6,
250,SATISH,SATISH JI (SUNIL),244,43,NSPYGOT,SPIGOT [JOINT] PIN,15,SPYGOT,y,0.1,0,0,01-01-1999,0,PC,0,5,
250,SATISH,SATISH JI (SUNIL),244,10,LLDGR1*5,LEDGER 1.5 METER,5,LEDGER,N,0.38,0,0,01-01-1999,0,PC,0,4,
250,SATISH,SATISH JI (SUNIL),244,11,LLDGR 1200,LEDGER 1.2 METER,5,LEDGER,N,0.3,0,0,01-01-1999,0,PC,0,3,
250,SATISH,SATISH JI (SUNIL),244,12,LLDGR1,LEDGER 1.0 METER,5,LEDGER,N,0.25,0,0,01-01-1999,119,PC,0,2,
250,SATISH,SATISH JI (SUNIL),244,5,QCHALLI,CHALLI,2,CHALLIS,N,2,0,0,01-01-1999,3,PC,0,1,
251,BIJENDER,BIJENDER SCHOOL,245,62,FNSP3*2,STEEL PLATE 3 X 2,19,STEEL PLATES,N,0.7,0,0,01-01-1999,420,PC,0,3,
251,BIJENDER,BIJENDER SCHOOL,245,33,HPRU2*3,MS PROPS 2MX3M,12,PROPS,Y,1,0,0,01-01-1999,173,PC,0,2,
251,BIJENDER,BIJENDER SCHOOL,245,17,ICHNL,CHANNEL,21,CHANNEL,N,0.8,0,0,01-01-1999,150,PC,0,1,
252,SULEMAN,SULEMAN,246,50,JSTD,STANDARD 3.0 METER,16,STANDARD,N,3,0,0,01-01-1999,0,PC,0,5,
252,SULEMAN,SULEMAN,246,47,JSTD2*5,STANDARD 2.5 METER,16,STANDARD,N,3,0,0,01-01-1999,6,PC,0,6,
252,SULEMAN,SULEMAN,246,43,NSPYGOT,SPIGOT [JOINT] PIN,15,SPYGOT,y,3,0,0,01-01-1999,2,PC,0,4,
252,SULEMAN,SULEMAN,246,11,LLDGR 1200,LEDGER 1.2 METER,5,LEDGER,N,3,0,0,01-01-1999,14,PC,0,3,
252,SULEMAN,SULEMAN,246,17,ICHNL,CHANNEL,21,CHANNEL,N,3,0,0,01-01-1999,0,PC,0,2,
252,SULEMAN,SULEMAN,246,5,QCHALLI,CHALLI,2,CHALLIS,N,3,0,0,01-01-1999,4,PC,0,1,
253,SIODHARTA,SIDHARTHA ENGG AND BUILDER,247,68,MJACK,U HEAD JACK,22,U JACK,N,0.15,0,0,01-01-1999,1314,PC,0,14,
253,SIODHARTA,SIDHARTHA ENGG AND BUILDER,247,61,FSP3*1.5,STEEL PLATE3 X 1.5,19,STEEL PLATES,N,0.4,0,0,01-01-1999,1,PC,0,13,
253,SIODHARTA,SIDHARTHA ENGG AND BUILDER,247,62,FNSP3*2,STEEL PLATE 3 X 2,19,STEEL PLATES,N,0.45,0,0,01-01-1999,285,PC,0,12,
253,SIODHARTA,SIDHARTHA ENGG AND BUILDER,247,48,JSTD2M,STANDARD 2.0 METER,16,STANDARD,N,0.28,0,0,01-01-1999,0,PC,0,11,
253,SIODHARTA,SIDHARTHA ENGG AND BUILDER,247,46,JSTD1M,STANDARD 1.0 METER,16,STANDARD,N,0.14,0,0,01-01-1999,935,PC,0,10,
253,SIODHARTA,SIDHARTHA ENGG AND BUILDER,247,44,JSTD0.5M,STANDARD 0.5 METER,16,STANDARD,N,0.07,0,0,01-01-1999,700,PC,0,9,
253,SIODHARTA,SIDHARTHA ENGG AND BUILDER,247,41,MSPAN2*2,SPAN OUTER 2.0 METER,13,SPAN,N,0.3,0,0,01-01-1999,0,PC,0,8,
253,SIODHARTA,SIDHARTHA ENGG AND BUILDER,247,32,HPRU2*2,PROPS 2MX2M,12,PROPS,Y,0.5,0,0,01-01-1999,0,PC,0,7,
253,SIODHARTA,SIDHARTHA ENGG AND BUILDER,247,33,HPRU2*3,MS PROPS 2MX3M,12,PROPS,Y,0.6,0,0,01-01-1999,50,PC,0,6,
253,SIODHARTA,SIDHARTHA ENGG AND BUILDER,247,11,LLDGR 1200,LEDGER 1.2 METER,5,LEDGER,N,0.17,0,0,01-01-1999,1292,PC,0,5,
253,SIODHARTA,SIDHARTHA ENGG AND BUILDER,247,14,LLDGR 900,LEDGER 0.9 METER,5,LEDGER,N,0.14,0,0,01-01-1999,1183,PC,0,4,
253,SIODHARTA,SIDHARTHA ENGG AND BUILDER,247,29,HPRBIN3,INNER 3.0 MTR PROP,23,PROP 2*2,N,0.45,0,0,01-01-1999,100,PC,0,15,
253,SIODHARTA,SIDHARTHA ENGG AND BUILDER,247,17,ICHNL,CHANNEL,21,CHANNEL,N,0.45,0,0,01-01-1999,979,PC,0,3,
253,SIODHARTA,SIDHARTHA ENGG AND BUILDER,247,5,QCHALLI,CHALLI,2,CHALLIS,N,1,0,0,01-01-1999,0,PC,0,2,
253,SIODHARTA,SIDHARTHA ENGG AND BUILDER,247,1,MBASEPLATE,BASE PLATE JACK,22,U JACK,N,0.15,0,0,01-01-1999,0,PC,0,1,
254,AMIT,AMIT ENTERPRISES,248,60,FSP3*1,STEEL PLATE3 X 1,19,STEEL PLATES,N,0.4,0,0,01-01-1999,26,PC,0,7,
254,AMIT,AMIT ENTERPRISES,248,62,FNSP3*2,STEEL PLATE 3 X 2,19,STEEL PLATES,N,0.45,0,0,01-01-1999,390,PC,0,6,
254,AMIT,AMIT ENTERPRISES,248,50,JSTD,STANDARD 3.0 METER,16,STANDARD,N,0.42,0,0,01-01-1999,200,PC,0,5,
254,AMIT,AMIT ENTERPRISES,248,43,NSPYGOT,SPIGOT [JOINT] PIN,15,SPYGOT,y,0.5,0,0,01-01-1999,9,PC,0,8,
254,AMIT,AMIT ENTERPRISES,248,32,HPRU2*2,PROPS 2MX2M,12,PROPS,Y,0.5,0,0,01-01-1999,1195,PC,0,4,
254,AMIT,AMIT ENTERPRISES,248,33,HPRU2*3,MS PROPS 2MX3M,12,PROPS,Y,0.6,0,0,01-01-1999,188,PC,0,3,
254,AMIT,AMIT ENTERPRISES,248,11,LLDGR 1200,LEDGER 1.2 METER,5,LEDGER,N,0.17,0,0,01-01-1999,800,PC,0,2,
254,AMIT,AMIT ENTERPRISES,248,12,LLDGR1,LEDGER 1.0 METER,5,LEDGER,N,0.14,0,0,01-01-1999,800,PC,0,1,
255,RAHUL,RAHUL SHUTTERING,249,68,MJACK,U HEAD JACK,22,U JACK,N,0.14,0,0,01-01-1999,880,PC,0,9,
255,RAHUL,RAHUL SHUTTERING,249,50,JSTD,STANDARD 3.0 METER,16,STANDARD,N,0.42,0,0,01-01-1999,35,PC,0,8,
255,RAHUL,RAHUL SHUTTERING,249,47,JSTD2*5,STANDARD 2.5 METER,16,STANDARD,N,0.35,0,0,01-01-1999,88,PC,0,7,
255,RAHUL,RAHUL SHUTTERING,249,48,JSTD2M,STANDARD 2.0 METER,16,STANDARD,N,0.28,0,0,01-01-1999,80,PC,0,6,
255,RAHUL,RAHUL SHUTTERING,249,46,JSTD1M,STANDARD 1.0 METER,16,STANDARD,N,0.14,0,0,01-01-1999,1366,PC,0,5,
255,RAHUL,RAHUL SHUTTERING,249,32,HPRU2*2,PROPS 2MX2M,12,PROPS,Y,0.45,0,0,01-01-1999,573,PC,0,4,
255,RAHUL,RAHUL SHUTTERING,249,33,HPRU2*3,MS PROPS 2MX3M,12,PROPS,Y,0.7,0,0,01-01-1999,150,PC,0,3,
255,RAHUL,RAHUL SHUTTERING,249,11,LLDGR 1200,LEDGER 1.2 METER,5,LEDGER,N,0.17,0,0,01-01-1999,110,PC,0,2,
255,RAHUL,RAHUL SHUTTERING,249,14,LLDGR 900,LEDGER 0.9 METER,5,LEDGER,N,0.17,0,0,01-01-1999,555,PC,0,1,
256,DEE SONS,DEESONS,250,62,FNSP3*2,STEEL PLATE 3 X 2,19,STEEL PLATES,N,0.5,0,0,01-01-1999,840,PC,0,2,
256,DEE SONS,DEESONS,250,9,LLDGR 0.5M,LEDGER 0.5 METER,5,LEDGER,N,0.18,0,0,01-01-1999,2753,PC,0,1,
257,SHREEBALAJI,SHREE  BALAJI SHUTTERING,251,61,FSP3*1.5,STEEL PLATE3 X 1.5,19,STEEL PLATES,N,0.45,0,0,01-01-1999,80,PC,0,13,
257,SHREEBALAJI,SHREE  BALAJI SHUTTERING,251,57,FSP4*2,STEEL PLATE 4 X 2,19,STEEL PLATES,N,0.45,0,0,01-01-1999,39,PC,0,12,
257,SHREEBALAJI,SHREE  BALAJI SHUTTERING,251,62,FNSP3*2,STEEL PLATE 3 X 2,19,STEEL PLATES,N,0.45,0,0,01-01-1999,3271,PC,0,11,
257,SHREEBALAJI,SHREE  BALAJI SHUTTERING,251,50,JSTD,STANDARD 3.0 METER,16,STANDARD,N,0.42,0,0,01-01-1999,1292,PC,0,10,
257,SHREEBALAJI,SHREE  BALAJI SHUTTERING,251,48,JSTD2M,STANDARD 2.0 METER,16,STANDARD,N,0.28,0,0,01-01-1999,174,PC,0,9,
257,SHREEBALAJI,SHREE  BALAJI SHUTTERING,251,45,JSTD1*5,STANDARD 1.5 METER,16,STANDARD,N,0.21,0,0,01-01-1999,311,PC,0,8,
257,SHREEBALAJI,SHREE  BALAJI SHUTTERING,251,46,JSTD1M,STANDARD 1.0 METER,16,STANDARD,N,0.14,0,0,01-01-1999,135,PC,0,7,
257,SHREEBALAJI,SHREE  BALAJI SHUTTERING,251,42,MSPAN3*3,SPAN OUTER 3.0 METER,13,SPAN,N,0.9,0,0,01-01-1999,0,PC,0,6,
257,SHREEBALAJI,SHREE  BALAJI SHUTTERING,251,32,HPRU2*2,PROPS 2MX2M,12,PROPS,Y,0.5,0,0,01-01-1999,896,PC,0,5,
257,SHREEBALAJI,SHREE  BALAJI SHUTTERING,251,11,LLDGR 1200,LEDGER 1.2 METER,5,LEDGER,N,0.17,0,0,01-01-1999,1446,PC,0,4,
257,SHREEBALAJI,SHREE  BALAJI SHUTTERING,251,12,LLDGR1,LEDGER 1.0 METER,5,LEDGER,N,0.14,0,0,01-01-1999,3626,PC,0,3,
257,SHREEBALAJI,SHREE  BALAJI SHUTTERING,251,9,LLDGR 0.5M,LEDGER 0.5 METER,5,LEDGER,N,0.07,0,0,01-01-1999,1359,PC,0,2,
257,SHREEBALAJI,SHREE  BALAJI SHUTTERING,251,28,HPRBIN2,INNER 2.0 MTR PROP,12,PROPS,N,0.25,0,0,01-01-1999,653,PC,0,14,
257,SHREEBALAJI,SHREE  BALAJI SHUTTERING,251,17,ICHNL,CHANNEL,21,CHANNEL,N,0.5,0,0,01-01-1999,399,PC,0,1,
258,HONEY,HONEY SHUTTERING STORE,252,62,FNSP3*2,STEEL PLATE 3 X 2,19,STEEL PLATES,N,0.5,0,0,01-01-1999,2155,PC,0,3,
258,HONEY,HONEY SHUTTERING STORE,252,32,HPRU2*2,PROPS 2MX2M,12,PROPS,Y,0.5,0,0,01-01-1999,231,PC,0,2,
258,HONEY,HONEY SHUTTERING STORE,252,33,HPRU2*3,MS PROPS 2MX3M,12,PROPS,Y,0.6,0,0,01-01-1999,389,PC,0,1,
260,PARDEEP,PAARDEEP TIMBER,254,50,JSTD,STANDARD 3.0 METER,16,STANDARD,N,0.42,0,0,01-01-1999,2585,PC,0,12,
260,PARDEEP,PAARDEEP TIMBER,254,48,JSTD2M,STANDARD 2.0 METER,16,STANDARD,N,0.28,0,0,01-01-1999,913,PC,0,11,
260,PARDEEP,PAARDEEP TIMBER,254,41,MSPAN2*2,SPAN OUTER 2.0 METER,13,SPAN,N,0.3,0,0,01-01-1999,3901,PC,0,10,
260,PARDEEP,PAARDEEP TIMBER,254,32,HPRU2*2,PROPS 2MX2M,12,PROPS,Y,0.5,0,0,01-01-1999,1,PC,0,9,
260,PARDEEP,PAARDEEP TIMBER,254,34,HPRU2*4,MS PROPS 2Mx4M,12,PROPS,Y,1.15,0,0,01-01-1999,1750,PC,0,8,
260,PARDEEP,PAARDEEP TIMBER,254,33,HPRU2*3,MS PROPS 2MX3M,12,PROPS,Y,0.65,0,0,01-01-1999,1372,PC,0,7,
260,PARDEEP,PAARDEEP TIMBER,254,10,LLDGR1*5,LEDGER 1.5 METER,5,LEDGER,N,0.21,0,0,01-01-1999,1029,PC,0,6,
260,PARDEEP,PAARDEEP TIMBER,254,11,LLDGR 1200,LEDGER 1.2 METER,5,LEDGER,N,0.17,0,0,01-01-1999,5150,PC,0,13,
260,PARDEEP,PAARDEEP TIMBER,254,12,LLDGR1,LEDGER 1.0 METER,5,LEDGER,N,0.14,0,0,01-01-1999,1568,PC,0,5,
260,PARDEEP,PAARDEEP TIMBER,254,30,HPRBIN4,INNER 4.0 MTR PROP,12,PROPS,N,0.85,0,0,01-01-1999,2725,PC,0,4,
260,PARDEEP,PAARDEEP TIMBER,254,29,HPRBIN3,INNER 3.0 MTR PROP,23,PROP 2*2,N,0.35,0,0,01-01-1999,1369,PC,0,3,
260,PARDEEP,PAARDEEP TIMBER,254,28,HPRBIN2,INNER 2.0 MTR PROP,12,PROPS,N,0.2,0,0,01-01-1999,0,PC,0,2,
260,PARDEEP,PAARDEEP TIMBER,254,73,MS BASE PLATE,BASE PLATE,22,U JACK,N,0.14,0,0,01-01-1999,56,PC,0,1,
261,AANJANA,AANJANA PUMP SERVICES,255,68,MJACK,U HEAD JACK,22,U JACK,N,0.21,0,0,01-01-1999,0,PC,0,12,
261,AANJANA,AANJANA PUMP SERVICES,255,6,PCOUPLER,SWIVEL COUPLER,3,COUPLER,N,0.21,0,0,01-01-1999,250,PC,0,11,
261,AANJANA,AANJANA PUMP SERVICES,255,50,JSTD,STANDARD 3.0 METER,16,STANDARD,N,0.63,0,0,01-01-1999,0,PC,0,10,
261,AANJANA,AANJANA PUMP SERVICES,255,46,JSTD1M,STANDARD 1.0 METER,16,STANDARD,N,0.21,0,0,01-01-1999,1,PC,0,9,
261,AANJANA,AANJANA PUMP SERVICES,255,43,NSPYGOT,SPIGOT [JOINT] PIN,15,SPYGOT,y,0.1,0,0,01-01-1999,20,PC,0,8,
261,AANJANA,AANJANA PUMP SERVICES,255,37,SHIKANJA,SHIKANJA,6,MAIN,N,0.42,0,0,01-01-1999,0,PC,0,7,
261,AANJANA,AANJANA PUMP SERVICES,255,27,KPIPE,PIPE 6.0 METER,7,PIPE,N,1.7,0,0,01-01-1999,32,PC,0,6,
261,AANJANA,AANJANA PUMP SERVICES,255,10,LLDGR1*5,LEDGER 1.5 METER,5,LEDGER,N,0.32,0,0,01-01-1999,0,PC,0,5,
261,AANJANA,AANJANA PUMP SERVICES,255,11,LLDGR 1200,LEDGER 1.2 METER,5,LEDGER,N,0.25,0,0,01-01-1999,2,PC,0,4,
261,AANJANA,AANJANA PUMP SERVICES,255,14,LLDGR 900,LEDGER 0.9 METER,5,LEDGER,N,0.21,0,0,01-01-1999,0,PC,0,3,
261,AANJANA,AANJANA PUMP SERVICES,255,5,QCHALLI,CHALLI,2,CHALLIS,N,1.7,0,0,01-01-1999,0,PC,0,2,
261,AANJANA,AANJANA PUMP SERVICES,255,1,MBASEPLATE,BASE PLATE JACK,22,U JACK,N,0.21,0,0,01-01-1999,0,PC,0,1,
262,ASHOKA,ASHOK TIMBER STORE,256,45,JSTD1*5,STANDARD 1.5 METER,16,STANDARD,N,0.21,0,0,01-01-1999,1,PC,0,1,
263,PARAMJEET MIE,2316 BELCO PHARMA PARAMJEET,257,61,FSP3*1.5,STEEL PLATE3 X 1.5,19,STEEL PLATES,N,0.7,0,0,01-01-1999,9,PC,0,14,
263,PARAMJEET MIE,2316 BELCO PHARMA PARAMJEET,257,60,FSP3*1,STEEL PLATE3 X 1,19,STEEL PLATES,N,0.7,0,0,01-01-1999,26,PC,0,13,
263,PARAMJEET MIE,2316 BELCO PHARMA PARAMJEET,257,62,FNSP3*2,STEEL PLATE 3 X 2,19,STEEL PLATES,N,0.7,0,0,01-01-1999,11,PC,0,12,
263,PARAMJEET MIE,2316 BELCO PHARMA PARAMJEET,257,50,JSTD,STANDARD 3.0 METER,16,STANDARD,N,0.75,0,0,01-01-1999,0,PC,0,11,
263,PARAMJEET MIE,2316 BELCO PHARMA PARAMJEET,257,42,MSPAN3*3,SPAN OUTER 3.0 METER,13,SPAN,N,0.9,0,0,01-01-1999,10,PC,0,10,
263,PARAMJEET MIE,2316 BELCO PHARMA PARAMJEET,257,41,MSPAN2*2,SPAN OUTER 2.0 METER,13,SPAN,N,0.4,0,0,01-01-1999,3,PC,0,9,
263,PARAMJEET MIE,2316 BELCO PHARMA PARAMJEET,257,32,HPRU2*2,PROPS 2MX2M,12,PROPS,Y,0.8,0,0,01-01-1999,13,PC,0,8,
263,PARAMJEET MIE,2316 BELCO PHARMA PARAMJEET,257,79,HPRU3*3,PROP 3X3,12,PROPS,Y,1.5,0,0,01-01-1999,1,PC,0,7,
263,PARAMJEET MIE,2316 BELCO PHARMA PARAMJEET,257,34,HPRU2*4,MS PROPS 2Mx4M,12,PROPS,Y,1.5,0,0,01-01-1999,10,PC,0,6,
263,PARAMJEET MIE,2316 BELCO PHARMA PARAMJEET,257,33,HPRU2*3,MS PROPS 2MX3M,12,PROPS,Y,1,0,0,01-01-1999,20,PC,0,5,
263,PARAMJEET MIE,2316 BELCO PHARMA PARAMJEET,257,10,LLDGR1*5,LEDGER 1.5 METER,5,LEDGER,N,0.38,0,0,01-01-1999,0,PC,0,4,
263,PARAMJEET MIE,2316 BELCO PHARMA PARAMJEET,257,12,LLDGR1,LEDGER 1.0 METER,5,LEDGER,N,0.25,0,0,01-01-1999,0,PC,0,3,
263,PARAMJEET MIE,2316 BELCO PHARMA PARAMJEET,257,29,HPRBIN3,INNER 3.0 MTR PROP,23,PROP 2*2,N,0.6,0,0,01-01-1999,3,PC,0,2,
263,PARAMJEET MIE,2316 BELCO PHARMA PARAMJEET,257,17,ICHNL,CHANNEL,21,CHANNEL,N,0.8,0,0,01-01-1999,4,PC,0,1,
264,S S CONSTRUCTION,S S CONSTRUCTION,258,68,MJACK,U HEAD JACK,22,U JACK,N,0.18,0,0,01-01-1999,681,PC,0,37,
264,S S CONSTRUCTION,S S CONSTRUCTION,258,6,PCOUPLER,SWIVEL COUPLER,3,COUPLER,N,0.25,0,0,01-01-1999,0,PC,0,36,
264,S S CONSTRUCTION,S S CONSTRUCTION,258,65,FSP4*1,STEEL PLATES 4 X 1,19,STEEL PLATES,N,0.5,0,0,01-01-1999,0,PC,0,35,
264,S S CONSTRUCTION,S S CONSTRUCTION,258,61,FSP3*1.5,STEEL PLATE3 X 1.5,19,STEEL PLATES,N,0.5,0,0,01-01-1999,0,PC,0,34,
264,S S CONSTRUCTION,S S CONSTRUCTION,258,60,FSP3*1,STEEL PLATE3 X 1,19,STEEL PLATES,N,0.5,0,0,01-01-1999,0,PC,0,33,
264,S S CONSTRUCTION,S S CONSTRUCTION,258,56,FSP4*1.5,STEEL PLATE 4 X 1.5,19,STEEL PLATES,N,0.5,0,0,01-01-1999,0,PC,0,32,
264,S S CONSTRUCTION,S S CONSTRUCTION,258,59,FNSP4*9,STEEL PLATE 4 X 0.75,19,STEEL PLATES,N,0.5,0,0,01-01-1999,0,PC,0,31,
264,S S CONSTRUCTION,S S CONSTRUCTION,258,55,FSP3*9,STEEL PLATE 3X 0.75,19,STEEL PLATES,N,0.5,0,0,01-01-1999,0,PC,0,30,
264,S S CONSTRUCTION,S S CONSTRUCTION,258,62,FNSP3*2,STEEL PLATE 3 X 2,19,STEEL PLATES,N,0.5,0,0,01-01-1999,0,PC,0,29,
264,S S CONSTRUCTION,S S CONSTRUCTION,258,50,JSTD,STANDARD 3.0 METER,16,STANDARD,N,0.54,0,0,01-01-1999,1353,PC,0,28,
264,S S CONSTRUCTION,S S CONSTRUCTION,258,47,JSTD2*5,STANDARD 2.5 METER,16,STANDARD,N,0.45,0,0,01-01-1999,0,PC,0,27,
264,S S CONSTRUCTION,S S CONSTRUCTION,258,48,JSTD2M,STANDARD 2.0 METER,16,STANDARD,N,0.36,0,0,01-01-1999,-83,PC,0,26,
264,S S CONSTRUCTION,S S CONSTRUCTION,258,45,JSTD1*5,STANDARD 1.5 METER,16,STANDARD,N,0.27,0,0,01-01-1999,592,PC,0,25,
264,S S CONSTRUCTION,S S CONSTRUCTION,258,46,JSTD1M,STANDARD 1.0 METER,16,STANDARD,N,0.18,0,0,01-01-1999,207,PC,0,24,
264,S S CONSTRUCTION,S S CONSTRUCTION,258,44,JSTD0.5M,STANDARD 0.5 METER,16,STANDARD,N,0.09,0,0,01-01-1999,0,PC,0,23,
264,S S CONSTRUCTION,S S CONSTRUCTION,258,43,NSPYGOT,SPIGOT [JOINT] PIN,15,SPYGOT,y,0.1,0,0,01-01-1999,-2089,PC,0,22,
264,S S CONSTRUCTION,S S CONSTRUCTION,258,42,MSPAN3*3,SPAN OUTER 3.0 METER,13,SPAN,N,0.6,0,0,01-01-1999,0,PC,0,21,
264,S S CONSTRUCTION,S S CONSTRUCTION,258,41,MSPAN2*2,SPAN OUTER 2.0 METER,13,SPAN,N,0.35,0,0,01-01-1999,-41,PC,0,20,
264,S S CONSTRUCTION,S S CONSTRUCTION,258,40,MSPAN1*3,SPAN INNER 2.0 METER,13,SPAN,N,0.4,0,0,01-01-1999,0,PC,0,19,
264,S S CONSTRUCTION,S S CONSTRUCTION,258,32,HPRU2*2,PROPS 2MX2M,12,PROPS,Y,0.65,0,0,01-01-1999,689,PC,0,18,
264,S S CONSTRUCTION,S S CONSTRUCTION,258,79,HPRU3*3,PROP 3X3,12,PROPS,Y,1.4,0,0,01-01-1999,0,PC,0,17,
264,S S CONSTRUCTION,S S CONSTRUCTION,258,27,KPIPE,PIPE 6.0 METER,7,PIPE,N,1.5,0,0,01-01-1999,0,PC,0,16,
264,S S CONSTRUCTION,S S CONSTRUCTION,258,34,HPRU2*4,MS PROPS 2Mx4M,12,PROPS,Y,1.4,0,0,01-01-1999,0,PC,0,15,
264,S S CONSTRUCTION,S S CONSTRUCTION,258,33,HPRU2*3,MS PROPS 2MX3M,12,PROPS,Y,0.8,0,0,01-01-1999,-65,PC,0,14,
264,S S CONSTRUCTION,S S CONSTRUCTION,258,15,LLDGR2*5,LEDGER 2.5 METER,5,LEDGER,N,0.45,0,0,01-01-1999,0,PC,0,13,
264,S S CONSTRUCTION,S S CONSTRUCTION,258,13,LLDGR2,LEDGER 2.0 METER,5,LEDGER,N,0.36,0,0,01-01-1999,0,PC,0,12,
264,S S CONSTRUCTION,S S CONSTRUCTION,258,10,LLDGR1*5,LEDGER 1.5 METER,5,LEDGER,N,0.27,0,0,01-01-1999,1398,PC,0,11,
264,S S CONSTRUCTION,S S CONSTRUCTION,258,11,LLDGR 1200,LEDGER 1.2 METER,5,LEDGER,N,0.22,0,0,01-01-1999,1076,PC,0,10,
264,S S CONSTRUCTION,S S CONSTRUCTION,258,12,LLDGR1,LEDGER 1.0 METER,5,LEDGER,N,0.18,0,0,01-01-1999,1329,PC,0,9,
264,S S CONSTRUCTION,S S CONSTRUCTION,258,14,LLDGR 900,LEDGER 0.9 METER,5,LEDGER,N,0.18,0,0,01-01-1999,0,PC,0,8,
264,S S CONSTRUCTION,S S CONSTRUCTION,258,9,LLDGR 0.5M,LEDGER 0.5 METER,5,LEDGER,N,0.09,0,0,01-01-1999,0,PC,0,7,
264,S S CONSTRUCTION,S S CONSTRUCTION,258,29,HPRBIN3,INNER 3.0 MTR PROP,23,PROP 2*2,N,0.6,0,0,01-01-1999,0,PC,0,6,
264,S S CONSTRUCTION,S S CONSTRUCTION,258,28,HPRBIN2,INNER 2.0 MTR PROP,12,PROPS,N,0.4,0,0,01-01-1999,0,PC,0,5,
264,S S CONSTRUCTION,S S CONSTRUCTION,258,8,GHUGGU,COUPLER,3,COUPLER,N,0.18,0,0,01-01-1999,0,PC,0,4,
264,S S CONSTRUCTION,S S CONSTRUCTION,258,17,ICHNL,CHANNEL,21,CHANNEL,N,0.65,0,0,01-01-1999,123,PC,0,3,
264,S S CONSTRUCTION,S S CONSTRUCTION,258,5,QCHALLI,CHALLI,2,CHALLIS,N,1.5,0,0,01-01-1999,0,PC,0,2,
264,S S CONSTRUCTION,S S CONSTRUCTION,258,1,MBASEPLATE,BASE PLATE JACK,22,U JACK,N,0.18,0,0,01-01-1999,214,PC,0,1,
265,SONA2,M/S SONA INFRATECH PVT LTD,259,64,FSP3*2,STEEL PLATES 3 X 2,19,STEEL PLATES,N,0.7,0,0,01-01-1999,0,PC,0,9,
265,SONA2,M/S SONA INFRATECH PVT LTD,259,62,FNSP3*2,STEEL PLATE 3 X 2,19,STEEL PLATES,N,0.7,0,0,01-01-1999,0,PC,0,8,
265,SONA2,M/S SONA INFRATECH PVT LTD,259,50,JSTD,STANDARD 3.0 METER,16,STANDARD,N,0.75,0,0,01-01-1999,0,PC,0,7,
265,SONA2,M/S SONA INFRATECH PVT LTD,259,47,JSTD2*5,STANDARD 2.5 METER,16,STANDARD,N,0.62,0,0,01-01-1999,0,PC,0,6,
265,SONA2,M/S SONA INFRATECH PVT LTD,259,32,HPRU2*2,PROPS 2MX2M,12,PROPS,Y,0.8,0,0,01-01-1999,5,PC,0,5,
265,SONA2,M/S SONA INFRATECH PVT LTD,259,10,LLDGR1*5,LEDGER 1.5 METER,5,LEDGER,N,0.38,0,0,01-01-1999,0,PC,0,4,
265,SONA2,M/S SONA INFRATECH PVT LTD,259,12,LLDGR1,LEDGER 1.0 METER,5,LEDGER,N,0.25,0,0,01-01-1999,0,PC,0,3,
265,SONA2,M/S SONA INFRATECH PVT LTD,259,17,ICHNL,CHANNEL,21,CHANNEL,N,0.8,0,0,01-01-1999,0,PC,0,2,
265,SONA2,M/S SONA INFRATECH PVT LTD,259,5,QCHALLI,CHALLI,2,CHALLIS,N,2,0,0,01-01-1999,1,PC,0,1,
266,SUPERIOR,SUPERIOR GLASS,260,70,WHEEL,WHEEL WITH STOPPER,22,U JACK,N,1,0,0,01-01-1999,6,PC,0,16,
266,SUPERIOR,SUPERIOR GLASS,260,6,PCOUPLER,SWIVEL COUPLER,3,COUPLER,N,0.3,0,0,01-01-1999,11,PC,0,15,
